,id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,asin,product_title,price,product_star_rating,ratings,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume_in_past_month,has_variations,delivery_category,review_id,review_title,comment,review_star_rating,product_asin,date,sentiment
97,98,0.033,0.87,0.097,0.6108,0.008980019018054008,0.07573086023330688,0.9152891039848328,B09CSSP9C1,"Ailun Glass Screen Protector for iPhone 14 / iPhone 13 / iPhone 13 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Case Friendly",4.98,4.6,85415.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2SVBT1Z3JNAVV,Easy to install,"First thing that I noticed was that it was durable. There box came with 3 screen protectors. It was very easy to install. You do not need to heighten the sensitivity on your phone since it works like you don’t even have a screen protector on it. It is not a flimsy material. It fits the iPhone 14 and 15 perfectly. The edges are round and the the screen feels a bit think, but not bulky. Good material. I can’t really tell it’s on the phone since it;s well put and very transparent.",5,B09CSSP9C1,2024-08-01,Positive
98,99,0.0,0.728,0.272,0.862,0.002824690192937851,0.022170020267367363,0.9750052690505981,B09CSSP9C1,"Ailun Glass Screen Protector for iPhone 14 / iPhone 13 / iPhone 13 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Case Friendly",4.98,4.6,85415.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R3H4RS11JHZ377,good product,"The truth is that this product is very good and cheap since for the price it gives you three and for my personal use it is too resistant and comes well prepared to apply, highly recommended",5,B09CSSP9C1,2024-09-01,Positive
99,100,0.013,0.821,0.166,0.9934,0.22893255949020386,0.45560264587402344,0.3154647946357727,B09CSSP9C1,"Ailun Glass Screen Protector for iPhone 14 / iPhone 13 / iPhone 13 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Case Friendly",4.98,4.6,85415.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R17B02930X5HYG,Money Saver,"I purchased a glass screen from Verizon a few months ago - it was pricey $60 but came with a lifetime warranty.  Verizon stated this is the new type of screen protectors for iPhones .  Well it cracked in a few places … 2 months later … filed my claim with the screen protector - INSTAPROTEK.  Received confirmation to go to next step - the retailer - went back to Verizon .  While waiting for an agent I received another email from INSTAPROTEK - my claim was denied !  I asked why to Verizon all they stated was I had to contact INSTAPROTEK.  I did … 2 days until they finally stated I was approved to get another screen protector.  I thought it was a free replacement when I purchased it - nope $12.99 processing fee … and I would have to purchase another screen at $60 .  Went back to Verizon just to be told they don’t carry that product from INSTAPROTEK they had another brand same price and they had a lifetime guarantee.  I was furious… so went to Amazon website … endless glass screens … and the price ….i trusted a retailer Verizon we have been going to for over 15 years to say the truth !

Well this glass screen was less than $5 and there are 3 screens … each one in a foam envelope … there are wet wipe dry wipe for each screen and they come with a guarantee!!!!!
It was extremely easy to apply the screen … directions were clear and easy to follow ….just give yourself a clean space

Just buy these they are great !  Don’t purchase these screens from a cellphone store - they literally ripped me off as well as INSTAPROTEK !  Not totally sold on glass screens due to my first one only lasted 2 months …. But shall see",5,B09CSSP9C1,2024-07-06,Neutral
100,101,0.039,0.625,0.336,0.9487,0.0024738262873142958,0.02004987932741642,0.9774762988090515,B09CSSP9C1,"Ailun Glass Screen Protector for iPhone 14 / iPhone 13 / iPhone 13 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Case Friendly",4.98,4.6,85415.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R3D0SVKQOAB91Q,Screen protector,I bought this three pack for you daughters phones. Price was good and it did the job. Very durable and lasts a long time. No distortion and very clear vision. It fits great and looks great. You can't go wrong with these screen protectors.,5,B09CSSP9C1,2024-08-22,Positive
101,102,0.057,0.759,0.184,0.9446,0.013045573607087135,0.034266773611307144,0.9526876211166382,B09CSSP9C1,"Ailun Glass Screen Protector for iPhone 14 / iPhone 13 / iPhone 13 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Case Friendly",4.98,4.6,85415.0,False,False,True,False,10000.0,False,Free delivery with minimum order,RG0WK2EGGWWDZ,10 stars for protection! ⭐️,"My husband saw my screen on my phone and said for sure that is cracked. I said, no it’s just my screen protector. He did not believe me until I took it off and replaced it with new. I actually was nervous because some of the edges had cracks. My screen is in perfect condition and these are photos of the protector. Amazing! I’m so grateful and for such an amazing price! Verizon had only 1 brand in store and it was $60!!! I paid under $6 for 3 of these!!! Will never buy or recommend anything’s else. Thank you.",5,B09CSSP9C1,2024-08-05,Positive
102,103,0.049,0.867,0.084,0.8616,0.3943726718425751,0.40643131732940674,0.1991959810256958,B09CSSP9C1,"Ailun Glass Screen Protector for iPhone 14 / iPhone 13 / iPhone 13 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Case Friendly",4.98,4.6,85415.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R32330HLV0BS73,My Phone Made it Out Better than I Did!!!,"I got this screen protector about 8 months ago after I had to get a new phone because the last one broke just 2 weeks after getting it. I drop my phone a lot, at least once a week I drop it badly enough it would probably break without a screen protector and/or case. This is the first time I’ve dropped it resulting in the screen protector breaking! Luckily, there’s two more in the pack 
I tried to run down a very steep hill, yes, I know, not smart. I ended up losing control and rolling/sliding across the pavement at the bottom. When I tripped, I went flying and so did my phone. Once it was over I saw my phone about 20 ft in front of me and thought, surely, that was the end of it. I was scraped up all down both arms, my hands, my knee, and my hip. I couldn’t imagine what shape my phone must be in. I picked it up and saw only these small cracks at the bottom and was somewhat relieved it wasn’t the whole screen. Then I remembered I had this screen protector on it! I peeled it off and there wasn’t a single crack or nick on my phone! This screen protector mightn’t have saved me, but it sure did save my phone!",5,B09CSSP9C1,2024-08-17,Neutral
103,104,0.028,0.864,0.108,0.8547,0.01461569219827652,0.11238917708396912,0.8729950785636902,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R39APJHMTXRCUV,Don't skip getting the sizer before buying an Oura. Sizes are not standard ring sizes.,"I am very glad I got the sizing kit. My standard ring size is a 10 and I initially assumed the Oura sizes were roughly the same. They are not! After using the sizing kit, I found that both the 12 and 13 were comfortable. Because the Oura's sensors need consistent contact with your skin, choose the smaller size if you are between sizes. (But a size that is choking your finger or needs to be twisted to remove is TOO small!)

I ordered my Oura in a size 12 and it fits perfectly -- feels the same as the sizing ring did.",5,B0CYWC18G8,2024-05-18,Positive
104,105,0.047,0.817,0.136,0.9701,0.1828247606754303,0.48143842816352844,0.33573684096336365,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R155EXZIW7KBF,Definitely buy this before you purchase an actual ring,"Don't make the same mistake I did, please do yourself a favor and buy this before you buy the actual ring. I thought I would be able to use the ring size I knew I was, but they do fit a little smaller than your typical US ring size. It's a pain to have to go through the whole return process, so definitely buy this to know first, it's worth the extra few days of time to try and the $10. Especially if you plan to wear the ring on a finger where the knuckle is larger than the base of your finger because if you're like me, you'll end up taking the ring on and off far more than you realize and having to have one that is snug enough to take accurate data but hard to get over the knuckle unless using soap and water- Although it's annoying to have to purchase a separate ring sizer, the $10 does get applied to the purchase of a ring, so it does balance itself out. Make sure to wear the sizer at least for a day, especially to sleep so you can feel it on your hand when you wake up, that was really helpful for me to sense what felt right during the normal swelling your hand goes through during the day.",5,B0CYWC18G8,2024-03-12,Neutral
105,106,0.0,0.797,0.203,0.9294,0.006449906155467033,0.061737243086099625,0.9318128824234009,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2F15F4JYLVZVM,Worth the extra step,"The quality of the sizing kit is great. The sensor bumps are on the rings so you have an idea what they feel like. I went to Best Buy and it seemed like their sizer was placing me at a snug 10, but this kit puts me between a 9 and 10 depending on the finger. It was easy to use and now I know what the rings wil look and feel like.",5,B0CYWC18G8,2024-09-02,Positive
106,107,0.0,0.787,0.213,0.9523,0.06209813058376312,0.2914511263370514,0.6464507579803467,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2PE9OZ5X62VE1,"You need this before you order. But Oura, why do these have to be plastic? So wasteful.","These are very helpful not only to test your size, but to try sleeping with it as well (and your fingers swell a bit in the morning, so to make sure it's not to tight). I just wish they would get away from harmful, wasteful plastic. These could easily be quality cardboard or some other material. Or, at least make it clear if they can be recycled, etc. We have enough microplastics in the world.",4,B0CYWC18G8,2024-07-17,Positive
107,108,0.045,0.698,0.257,0.9603,0.013583489693701267,0.0827140212059021,0.9037025570869446,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R1PTGDON0QS3A9,I have made so many changes thanks to this ring,"This ring is helping me reevaluate my activity level.  I waaa surprised despite how busy I can be that I was sitting way too long. It has motivated me to stand more and pace a bit to avoid inactivity. I also like the sleep feature. Ours suggested I cut out caffeine after six pm. Yeah, I should have figured that out long ago but…anyways, my sleep has improved. I admit I am motivated my metrics and this motivates me.  And I LOVE that you can use FSA dollars.",5,B0CYWC18G8,2024-09-07,Positive
108,109,0.021,0.815,0.164,0.9931,0.10782229900360107,0.33855143189430237,0.553626298904419,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R2QKS81H5WV4VZ,This is a must have kit prior to your first purchase from this company. Trust me it is necessary.,I was skeptical about this kit and the necessity of it in the beginning. However I was immediately able to understand that it is not the same size for this ring as your normal ring size and it is seemingly impossible to be able to get the personal best fit without this kit for the first purchase of an aura ring if you want it to be compliant with the functionality and proper fit is the only option. Without this kit it will be a possibility of being completely incorrect and the order will be useless and it will be a headache to have to immediately return the ring and then wait for the support team to replace it for the correct size and then it's likely to be another incorrect size and so it is obvious that the kit is paramount. The kit is included in the purchase after you have received it and initiated the transaction process for the ring. I highly recommend this to anyone who is interested in purchasing an aura ring for the first time and has never had an opportunity to try one. The ease of use of the kit is perfect and easy to find the perfect size within a matter of minutes and then you will wear the sample for 24 hours and verify the fit with the suggestions to understand the protocols that they require for the fit and functionality to be perfectly suited for the user. The value of the kit is so much more than the period of time of the process of using it prior to the purchase. The quality of samples are very good and very comfortable and exactly the same as the actual ring in the dimensions. The appearance of the samples are very good and look acceptable for use at work or anywhere in the 24 hours of required use and will be fine.,5,B0CYWC18G8,2024-05-01,Positive
109,110,0.0,0.961,0.039,0.5704,0.01943890191614628,0.2842911183834076,0.6962699890136719,B0CYWC18G8,Oura Ring Gen3 Sizing Kit - Size Before You Buy The Oura Ring - Unique Sizing - Receive Credit for Purchase,10.0,4.4,999.0,False,False,True,False,10000.0,False,Free delivery with minimum order,R8INPLHL4M2G8,Absolutely Necessary if Ordering Online!,"I’ve been eyeing the Oura ring for some time now, mostly for sleep tracking. I’ll just say this, before pregnancy I was under a size 5 ring, now I’m a 6. I had a size 6 Oura ring in my cart and when I received this tester, I realized I would need a size 9 for the Oura ring. I even considered the size 10, because your fingers and hands swell at night due to heat, but I’m going with a 9 because I think the 10 would be a little bit too big. I highly recommend this. It’s also $10 off your ring purchase when you get this.",5,B0CYWC18G8,2024-08-30,Positive
