,review_id,review_title,review_comment,review_star_rating,review_link,review_author,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,reviewed_product_asin,helpful_vote_statement,review_video.stream_url,review_video.closed_captions_url,review_video.thumbnail_url
157,R19OWH38GTDL03,A Screen and Overall Watch Protector of Such High Quality That It Looks Like it Was Made by Samsung,"I am currently sporting the Samsung Watch6 40mm, which is a beautiful daily companion, and I am very accident prone, so I knew I had to choose a very high quality and robust screen protect and bezel protector in order to perfectly preserve this watch's beauty for many years to come. I came across this KIMILAR 5 pack, which had bezel protectors in 5 different colors, along with 5 screen protectors, and this appealed to me greatly because I wanted a black colored bezel protector to match my watch and I really liked having the comfort of having 5 screen protectors because that meant I had 5 chances to install it correctly and perfectly (as I am also not the best screen protector installer).  I have been using the screen protector and bezel protector for over a month now and I can say with certainty that this is the best possible protector you can get for your Samsung watch, if you are searching through other similar products right now, please close your other tabs, because this is the best protector you can buy on Amazon, hands down, no doubts or questions about it. You can save yourself time and add this fantastic package to your cart right now and know that you are getting a quality product that will not let you down or disappoint you, but if you want to know more details about why this combo product is absolutely amazing, please read on!

I will tell you honestly that installing the screen protector itself was very easy and straightforward. What was not easy was ensuring that I did not get any dust trapped between the watch screen and the screen protector, this happened on my first try and was completely my fault. Which is why I was so happy that I had 4 more chances to get this right!! Thankfully on my second attempt, I was able to successfully center the screen protector and it adhered to the watch face quickly and perfectly. The screen protector does not impede the sensitivity or usability of the screen at all, it does not negatively impact the clarity of the screen itself (it still looks crystal clear), and the screen protector is very easy to clean when it gathers fingerprints and water droplets. The screen protector is of phenomenal quality, as I have exposed it from everything to rain and fingerprints to heavy hits against tabletops, and this screen protector has held up like a champion, and more importantly it has flawlessly protected my watch face with no signs of damage whatsoever.

Soon after I placed the screen protector upon my watch, I installed the black bezel protector and this device installed seamlessly on the Watch6 40mm, it fits snug like a glove, and as you can see in my pictures, the quality, color, and fitting of this bezel protector is so top notch that it looks like an OEM product that came preinstalled on the watch!! This bezel protector has been a boon for me as it has successfully protected my watch faithfully over the past month without any scratches, chips, or dents to the watch itself or the bezel protector through quite a few accidental wall thuds and table bumps.

Overall, I cannot praise this combo product offered by KIMILAR enough, it has protected my watch flawlessly and I know that it will continue to do so for many years to come. So, if you are looking for a quality protector for your new Samsung Watch, look no further, you have found it right here.",5,https://www.amazon.com/gp/customer-reviews/R19OWH38GTDL03,Cory C.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/71OXAk-6ohL._SY88.jpg', 'https://m.media-amazon.com/images/I/71x-hA4YNLL._SY88.jpg', 'https://m.media-amazon.com/images/I/81bK1WT1MwL._SY88.jpg', 'https://m.media-amazon.com/images/I/81w6vSt7+6L._SY88.jpg']",,"Reviewed in the United States on September 22, 2023",True,B0CBX6HNXR,23 people found this helpful,,,
158,R26JCTEM37DR0Z,Very nice,"My boyfriend and I got galaxy watches for Christmas and needed some kind of protection for them. This was perfect, it comes with the screen protector and the hard outer case. The cases and the screen protectors fit perfectly to the watch. It protects the sides of the watch as well as around the face of the watch. The cases come in a nice variety of colors so you can easily switch the look to match whatever you're feeling. We liked them so much we each got a pack!",5,https://www.amazon.com/gp/customer-reviews/R26JCTEM37DR0Z,Hayley,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on May 28, 2024",True,B0CBX5JDQP,One person found this helpful,,,
159,R255WIIG90XZMA,Sturdier than it initially looks!,"At first glance when you receive these items you may think ""Hmm, these don't look very sturdy."" I know I did. But looks are deceiving.  This is my second purchase of a set of these protectors. I have several different color watchbands and wanted some variety in the screen protector colors as well so purchased this set which has different colors than the first set I ordered. So more were ordered to give me more color options.

I'm not always the most graceful person and have been known, in the course of doing normal every day things, to accidently smack my arm/hand/wrist against doorways, walls or whatnot. So having something to protect my watch face is a necessity for me.  A few months ago I was doing some yardwork and ended up with a hard knock up against a wooden shelf out in our garden shed as I was trying to keep some flowerpots from falling over the edge. It was a hard enough smack that I initially thought I may have broken my watch.

No one was more surprised than I when I looked down to check the watch and it was fine and working as usual. The protector that had been on it DID crack and actually fall off. But before its demise it did its job and valiantly protected the watch face from the impact. In essence, it gave its life to protect its ""client.""  Can't ask for more than that. Job well done.",5,https://www.amazon.com/gp/customer-reviews/R255WIIG90XZMA,nwsubgal,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/719xNdKDNUL._SY88.jpg'],,"Reviewed in the United States on July 19, 2024",True,B0B468FL9Q,One person found this helpful,,,
160,R2T9NYPWDHRQ4L,5+5 Pack for galaxy watch 7 Ultra,I really like these. For the price and ease of of installation. I really think that they can't be beat. Looks really good fits great. Don't be fooled by the low price. They are a smart buy. I was a little scared when I first got them. But once I put them on I couldn't be happier. Will update in a few months if I have any issues. For now A+ deal.,5,https://www.amazon.com/gp/customer-reviews/R2T9NYPWDHRQ4L,john garcia,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/61V37qxwSFL._SY88.jpg'],,"Reviewed in the United States on July 20, 2024",True,B0D7CC7DJK,5 people found this helpful,,,
161,R246RN8EGPL577,Case excellent - Screen protectors poor,"The cases feel durable and good quality. They snap firmly in place. The colors are true to the picture. They are light weight and don't add extra bulk. The only somewhat downside is the buttons are harder to get to, but it also prevents accidental pushes.
The screen protector broke in my sleep. I put the case and screen on as directed. I put it on watched TV, went to bed. Woke up and the screen protector had a chip and crack on the screen. The protector doesnt fully cover the screen so it leaves a ridge between the case and edge of screen protector.
It did come with 5 screen protectors so I will try #2. As of right now would get again for case only. I will be ordering different screen protectors though.",3,https://www.amazon.com/gp/customer-reviews/R246RN8EGPL577,Danielle Hagen,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/80b988dd-0d23-458f-82b0-2ee80821a75c._CR0,104.0,1284,1284_SX48_.jpg","['https://m.media-amazon.com/images/I/61PKDttpA4L._SY88.jpg', 'https://m.media-amazon.com/images/I/61Y2+YGz-LL._SY88.jpg', 'https://m.media-amazon.com/images/I/61eI3fyczuL._SY88.jpg']",,"Reviewed in the United States on May 12, 2024",True,B0CBX6HNXR,One person found this helpful,,,
162,RQ7K4CO64MFN8,Samsung Watch 7 Ultra,"Had low expectations considering the price, but at the moment there really aren't too many options for the new Samsung Watch 7 Ultra. I received my watch prior to the official launch date so maybe that's why, but I wanted something to protect the screen. Surprisingly the screen protectors are cut perfectly. It took me two protectors to get it right, but they give you 5 so no big deal. I actually am going to try and use one of the covers too. I usually don't use them but these fit nicely and don't add really any bulk. Might not keep it on long term, but hoping screen protector lasts. Hope this helps anyone looking.",5,https://www.amazon.com/gp/customer-reviews/RQ7K4CO64MFN8,Simpleton Peck,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/71tM8YwQ7NL._SY88.jpg'],,"Reviewed in the United States on July 21, 2024",True,B0D7CC7DJK,6 people found this helpful,,,
163,R3R37SKUJA8J6P,"Looks great, but the cases don't last very long.","The screen protector has been really great, it came with multiple in the pack. I have only had to use one screen protector so far, it's been about 8 months since I purchaed. The cases look nice, but aren't aren't as durable though. I've gone through 3 since I've purchased. Still good deal for the price. Wish the cases lasted longer.",4,https://www.amazon.com/gp/customer-reviews/R3R37SKUJA8J6P,S.D.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 24, 2024",True,B0CBX6HNXR,,,,
164,R2L6F4IRY2D8Z6,Good Quality charging Cords,"I was buying it to replace my old cord. The weaving texture is not easy to get dirt and long time duration. Also, the length is so long that I can charge my phone from anywhere. And the package comes with three cords. It is a great value.",5,https://www.amazon.com/gp/customer-reviews/R2L6F4IRY2D8Z6,R Yang,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 17, 2024",True,B0D91TG15T,,,,
165,R39R5KBYL565F1,Long long long,Quite a long charge cable. Not a fast charging but a good choice if u r looking for long cheap cables,5,https://www.amazon.com/gp/customer-reviews/R39R5KBYL565F1,Llllin,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 17, 2024",True,B0D91TG15T,,,,
166,R3O5OTLKHL6W4Q,Average charger,I like how long it is and that they come three in a pack.  It’s a good deal for the price.  I just don’t seem to find that they charge as fast as a real iPhone charger. It charges at a regular speed.,4,https://www.amazon.com/gp/customer-reviews/R3O5OTLKHL6W4Q,Dagersy C.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on April 29, 2024",True,B0D91TG15T,One person found this helpful,,,
